Region,Date,Hour,Actual,Predicted,Delta
FarWest,2/3/2016,6,2160.36,2184.09,1.10%
FarWest,2/3/2016,7,2286.30,2269.71,0.73%
FarWest,2/3/2016,8,2337.78,2320.28,0.75%
FarWest,2/3/2016,9,2280.35,2268.86,0.50%
FarWest,2/3/2016,10,2246.38,2221.58,1.10%
FarWest,2/3/2016,11,2198.88,2192.36,0.30%
FarWest,2/3/2016,12,2154.87,2167.49,0.59%
FarWest,2/3/2016,13,2095.58,2145.55,2.38%
FarWest,2/3/2016,14,2067.70,2073.96,0.30%
FarWest,2/3/2016,15,2030.56,2034.03,0.17%
FarWest,2/3/2016,16,2016.59,2023.53,0.34%
FarWest,2/3/2016,17,2009.75,2017.72,0.40%
FarWest,2/3/2016,18,2019.63,2023.62,0.20%
FarWest,2/3/2016,19,2116.46,2156.43,1.89%
FarWest,2/3/2016,20,2204.66,2203.05,0.07%
FarWest,2/3/2016,21,2241.62,2225.13,0.74%
FarWest,2/3/2016,22,2234.67,2201.00,1.51%
FarWest,2/3/2016,23,2183.77,2173.38,0.48%
FarWest,2/3/2016,24,2145.57,2129.06,0.77%
North,2/3/2016,1,727.91,767.98,5.51%
North,2/3/2016,2,725.12,773.17,6.63%
North,2/3/2016,3,737.63,774.38,4.98%
North,2/3/2016,4,757.18,787.64,4.02%
North,2/3/2016,5,790.75,831.83,5.19%
North,2/3/2016,6,848.49,856.59,0.95%
North,2/3/2016,7,946.23,969.66,2.48%
North,2/3/2016,8,980.93,1002.94,2.24%
North,2/3/2016,9,957.14,977.24,2.10%
North,2/3/2016,10,934.77,961.73,2.88%
North,2/3/2016,11,904.18,941.83,4.16%
North,2/3/2016,12,874.46,921.27,5.35%
North,2/3/2016,13,840.96,877.92,4.40%
North,2/3/2016,14,817.47,828.04,1.29%
North,2/3/2016,15,795.29,804.64,1.18%
North,2/3/2016,16,784.10,795.43,1.44%
North,2/3/2016,17,784.90,805.11,2.58%
North,2/3/2016,18,811.86,831.16,2.38%
North,2/3/2016,19,883.89,884.61,0.08%
North,2/3/2016,20,907.16,901.53,0.62%
North,2/3/2016,21,914.77,922.72,0.87%
North,2/3/2016,22,898.10,888.51,1.07%
North,2/3/2016,23,858.46,866.87,0.98%
North,2/3/2016,24,833.48,854.19,2.48%
NorthCentral,2/3/2016,1,9873.57,10921.01,10.61%
NorthCentral,2/3/2016,2,9828.88,10866.81,10.56%
NorthCentral,2/3/2016,3,10008.74,11282.51,12.73%
NorthCentral,2/3/2016,4,10332.65,11554.90,11.83%
NorthCentral,2/3/2016,5,11050.76,12349.16,11.75%
NorthCentral,2/3/2016,6,12468.92,12584.23,0.92%
NorthCentral,2/3/2016,7,14482.77,15342.66,5.94%
NorthCentral,2/3/2016,8,15205.78,15995.45,5.19%
NorthCentral,2/3/2016,9,14655.17,15400.33,5.08%
NorthCentral,2/3/2016,10,14189.04,14176.63,0.09%
NorthCentral,2/3/2016,11,13738.52,13907.72,1.23%
NorthCentral,2/3/2016,12,13203.77,13609.68,3.07%
NorthCentral,2/3/2016,13,12660.85,12753.42,0.73%
NorthCentral,2/3/2016,14,12324.92,12244.19,0.66%
NorthCentral,2/3/2016,15,11919.88,12092.94,1.45%
NorthCentral,2/3/2016,16,11687.91,12001.26,2.68%
NorthCentral,2/3/2016,17,11788.39,11868.73,0.68%
NorthCentral,2/3/2016,18,12421.04,12808.42,3.12%
NorthCentral,2/3/2016,19,13776.18,14085.21,2.24%
NorthCentral,2/3/2016,20,14230.13,14604.13,2.63%
NorthCentral,2/3/2016,21,14333.38,14343.32,0.07%
NorthCentral,2/3/2016,22,14045.22,14318.87,1.95%
NorthCentral,2/3/2016,23,13289.62,13828.81,4.06%
NorthCentral,2/3/2016,24,12617.18,12670.83,0.43%
South,2/3/2016,1,2184.11,2370.64,8.54%
South,2/3/2016,2,2097.22,2245.94,7.09%
South,2/3/2016,3,2075.46,2216.97,6.82%
South,2/3/2016,4,2091.17,2192.79,4.86%
South,2/3/2016,5,2186.80,2322.65,6.21%
South,2/3/2016,6,2447.25,2514.16,2.73%
South,2/3/2016,7,2979.81,3133.80,5.17%
South,2/3/2016,8,3153.86,3305.41,4.81%
South,2/3/2016,9,3025.41,3044.00,0.61%
South,2/3/2016,10,2949.66,3075.60,4.27%
South,2/3/2016,11,2860.55,2912.71,1.82%
South,2/3/2016,12,2778.17,2856.48,2.82%
South,2/3/2016,13,2695.08,2780.73,3.18%
South,2/3/2016,14,2662.78,2762.99,3.76%
South,2/3/2016,15,2630.39,2722.38,3.50%
South,2/3/2016,16,2621.28,2742.19,4.61%
South,2/3/2016,17,2625.20,2682.31,2.18%
South,2/3/2016,18,2632.10,2738.32,4.04%
South,2/3/2016,19,2858.23,2919.82,2.15%
South,2/3/2016,20,3034.00,3007.38,0.88%
South,2/3/2016,21,3097.02,3093.98,0.10%
South,2/3/2016,22,3081.54,3050.77,1.00%
South,2/3/2016,23,2957.39,2982.79,0.86%
South,2/3/2016,24,2766.41,2752.30,0.51%
SouthCentral,2/3/2016,1,4867.66,4879.63,0.25%
SouthCentral,2/3/2016,2,4742.52,4738.46,0.09%
SouthCentral,2/3/2016,3,4724.02,4778.06,1.14%
SouthCentral,2/3/2016,4,4775.48,4897.61,2.56%
SouthCentral,2/3/2016,5,4998.27,5333.59,6.71%
SouthCentral,2/3/2016,6,5555.44,5972.98,7.52%
SouthCentral,2/3/2016,7,6410.37,6854.78,6.93%
SouthCentral,2/3/2016,8,6739.43,7314.66,8.54%
SouthCentral,2/3/2016,9,6588.71,7080.34,7.46%
SouthCentral,2/3/2016,10,6445.04,6748.03,4.70%
SouthCentral,2/3/2016,11,6244.43,6470.82,3.63%
SouthCentral,2/3/2016,12,6057.33,6200.91,2.37%
SouthCentral,2/3/2016,13,5843.55,5909.59,1.13%
SouthCentral,2/3/2016,14,5675.37,5696.95,0.38%
SouthCentral,2/3/2016,15,5546.51,5551.46,0.09%
SouthCentral,2/3/2016,16,5498.00,5480.41,0.32%
SouthCentral,2/3/2016,17,5576.91,5516.74,1.08%
SouthCentral,2/3/2016,18,5848.24,5780.94,1.15%
SouthCentral,2/3/2016,19,6419.62,6315.78,1.62%
SouthCentral,2/3/2016,20,6645.01,6537.42,1.62%
SouthCentral,2/3/2016,21,6677.23,6541.84,2.03%
SouthCentral,2/3/2016,22,6540.50,6316.70,3.42%
SouthCentral,2/3/2016,23,6198.39,6123.70,1.20%
SouthCentral,2/3/2016,24,5856.55,5886.68,0.51%
Totals,2/3/2016,1,29781.84,31523.52,5.85%
Totals,2/3/2016,2,29323.23,31001.77,5.72%
Totals,2/3/2016,3,29489.83,31557.89,7.01%
Totals,2/3/2016,4,30034.55,32112.91,6.92%
Totals,2/3/2016,5,31552.04,33839.59,7.25%
Totals,2/3/2016,6,34886.82,35914.88,2.95%
Totals,2/3/2016,7,40017.57,41928.84,4.78%
Totals,2/3/2016,8,41848.83,43716.30,4.46%
Totals,2/3/2016,9,40839.49,42389.58,3.80%
Totals,2/3/2016,10,40014.27,41093.75,2.70%
Totals,2/3/2016,11,39042.86,39967.86,2.37%
Totals,2/3/2016,12,37897.23,38932.33,2.73%
Totals,2/3/2016,13,36706.68,37304.44,1.63%
Totals,2/3/2016,14,35985.48,36310.28,0.90%
Totals,2/3/2016,15,35102.67,35715.85,1.75%
Totals,2/3/2016,16,34648.18,35469.64,2.37%
Totals,2/3/2016,17,34800.27,35144.49,0.99%
Totals,2/3/2016,18,35929.93,36658.26,2.03%
Totals,2/3/2016,19,39134.88,39515.52,0.97%
Totals,2/3/2016,20,40440.96,40840.95,0.99%
Totals,2/3/2016,21,40709.88,40792.15,0.20%
Totals,2/3/2016,22,39947.80,39963.21,0.04%
Totals,2/3/2016,23,38008.87,38518.96,1.34%
Totals,2/3/2016,24,36093.16,36403.11,0.86%
Coast,2/4/2016,1,9108.67,9244.53,1.49%
Coast,2/4/2016,2,9030.81,8974.87,0.62%
Coast,2/4/2016,3,9038.11,9016.24,0.24%
Coast,2/4/2016,4,9165.10,9592.04,4.66%
Coast,2/4/2016,5,9566.45,9868.47,3.16%
Coast,2/4/2016,6,10453.39,10833.66,3.64%
Coast,2/4/2016,7,11545.48,11600.06,0.47%
Coast,2/4/2016,8,11736.55,11832.85,0.82%
Coast,2/4/2016,9,11495.08,11484.63,0.09%
Coast,2/4/2016,10,11223.49,11267.52,0.39%
Coast,2/4/2016,11,11001.83,11086.95,0.77%
Coast,2/4/2016,12,10759.06,10721.58,0.35%
Coast,2/4/2016,13,10473.35,10390.20,0.79%
Coast,2/4/2016,14,10276.76,10264.25,0.12%
Coast,2/4/2016,15,10073.04,10171.11,0.97%
Coast,2/4/2016,16,9921.42,10057.26,1.37%
Coast,2/4/2016,17,9836.46,9901.93,0.67%
Coast,2/4/2016,18,9994.04,10219.93,2.26%
Coast,2/4/2016,19,10645.20,10708.32,0.59%
Coast,2/4/2016,20,10949.63,11181.23,2.12%
Coast,2/4/2016,21,11016.41,11152.23,1.23%
Coast,2/4/2016,22,10791.18,10604.69,1.73%
Coast,2/4/2016,23,10307.27,10509.62,1.96%
Coast,2/4/2016,24,9869.25,10028.55,1.61%
East,2/4/2016,1,1349.65,1358.52,0.66%
East,2/4/2016,2,1354.05,1380.22,1.93%
East,2/4/2016,3,1357.36,1383.91,1.96%
East,2/4/2016,4,1401.06,1410.59,0.68%
East,2/4/2016,5,1443.05,1464.82,1.51%
East,2/4/2016,6,1574.59,1565.91,0.55%
East,2/4/2016,7,1755.25,1729.32,1.48%
East,2/4/2016,8,1794.24,1758.02,2.02%
East,2/4/2016,9,1680.52,1689.25,0.52%
East,2/4/2016,10,1633.86,1583.90,3.06%
East,2/4/2016,11,1544.00,1500.30,2.83%
East,2/4/2016,12,1441.95,1409.00,2.28%
East,2/4/2016,13,1375.46,1343.08,2.35%
East,2/4/2016,14,1322.71,1294.66,2.12%
East,2/4/2016,15,1285.98,1268.27,1.38%
East,2/4/2016,16,1259.51,1251.52,0.63%
East,2/4/2016,17,1271.10,1260.54,0.83%
East,2/4/2016,18,1324.18,1317.18,0.53%
East,2/4/2016,19,1485.74,1426.80,3.97%
East,2/4/2016,20,1554.43,1475.79,5.06%
East,2/4/2016,21,1578.75,1487.83,5.76%
East,2/4/2016,22,1568.54,1475.67,5.92%
East,2/4/2016,23,1501.34,1445.70,3.71%
East,2/4/2016,24,1437.09,1371.71,4.55%
West,2/4/2016,1,1118.41,1148.12,2.66%
West,2/4/2016,2,1129.36,1162.24,2.91%
West,2/4/2016,3,1151.87,1168.79,1.47%
West,2/4/2016,4,1182.59,1154.45,2.38%
West,2/4/2016,5,1218.98,1196.38,1.85%
West,2/4/2016,6,1306.22,1283.20,1.76%
West,2/4/2016,7,1449.02,1413.81,2.43%
West,2/4/2016,8,1496.28,1461.43,2.33%
West,2/4/2016,9,1424.39,1419.90,0.32%
West,2/4/2016,10,1338.18,1322.76,1.15%
West,2/4/2016,11,1249.64,1225.11,1.96%
West,2/4/2016,12,1166.93,1157.44,0.81%
West,2/4/2016,13,1098.98,1107.31,0.76%
West,2/4/2016,14,1047.96,1065.92,1.71%
West,2/4/2016,15,1018.90,1040.03,2.07%
West,2/4/2016,16,1001.79,1027.10,2.53%
West,2/4/2016,17,1002.37,1023.89,2.15%
West,2/4/2016,18,1040.12,1042.41,0.22%
West,2/4/2016,19,1133.34,1133.35,0.00%
West,2/4/2016,20,1186.46,1182.41,0.34%
West,2/4/2016,21,1210.98,1206.48,0.37%
West,2/4/2016,22,1205.90,1180.62,2.10%
West,2/4/2016,23,1157.32,1176.01,1.61%
West,2/4/2016,24,1121.45,1110.40,0.98%
FarWest,2/4/2016,1,2136.38,2118.66,0.83%
FarWest,2/4/2016,2,2132.73,2099.33,1.57%
FarWest,2/4/2016,3,2146.98,2108.03,1.81%
FarWest,2/4/2016,4,2161.11,2125.75,1.64%
FarWest,2/4/2016,5,2179.88,2142.15,1.73%
FarWest,2/4/2016,6,2246.05,2191.55,2.43%
FarWest,2/4/2016,7,2349.39,2269.71,3.39%
FarWest,2/4/2016,8,2383.77,2328.29,2.33%
FarWest,2/4/2016,9,2318.22,2272.23,1.98%
FarWest,2/4/2016,10,2265.19,2224.87,1.78%
FarWest,2/4/2016,11,2201.69,2192.36,0.42%
FarWest,2/4/2016,12,2137.49,2147.51,0.47%
FarWest,2/4/2016,13,2083.14,2084.07,0.04%
FarWest,2/4/2016,14,2043.45,2054.47,0.54%
FarWest,2/4/2016,15,2019.25,2031.71,0.62%
FarWest,2/4/2016,16,2000.84,2010.78,0.50%
FarWest,2/4/2016,17,1988.83,2008.87,1.01%
FarWest,2/4/2016,18,1987.66,2022.49,1.75%
FarWest,2/4/2016,19,2071.54,2108.42,1.78%
FarWest,2/4/2016,20,2167.59,2185.53,0.83%
FarWest,2/4/2016,21,2202.43,2210.48,0.37%
FarWest,2/4/2016,22,2201.78,2201.00,0.04%
FarWest,2/4/2016,23,2162.81,2153.92,0.41%
FarWest,2/4/2016,24,2124.83,2110.14,0.69%
North,2/4/2016,1,827.30,842.21,1.80%
North,2/4/2016,2,831.43,831.90,0.06%
North,2/4/2016,3,846.49,839.93,0.77%
North,2/4/2016,4,859.11,843.96,1.76%
North,2/4/2016,5,893.94,881.50,1.39%
North,2/4/2016,6,951.26,938.41,1.35%
North,2/4/2016,7,1037.40,1009.39,2.70%
North,2/4/2016,8,1063.80,1033.59,2.84%
North,2/4/2016,9,1015.70,1000.68,1.48%
North,2/4/2016,10,957.56,964.97,0.77%
North,2/4/2016,11,904.36,891.22,1.45%
North,2/4/2016,12,853.56,834.90,2.19%
North,2/4/2016,13,815.11,815.74,0.08%
North,2/4/2016,14,792.99,791.62,0.17%
North,2/4/2016,15,773.16,776.00,0.37%
North,2/4/2016,16,756.78,768.93,1.60%
North,2/4/2016,17,758.79,752.85,0.78%
North,2/4/2016,18,776.28,765.38,1.40%
North,2/4/2016,19,847.26,864.03,1.98%
North,2/4/2016,20,876.69,878.41,0.20%
North,2/4/2016,21,889.30,894.13,0.54%
North,2/4/2016,22,882.63,870.16,1.41%
North,2/4/2016,23,851.10,863.05,1.40%
North,2/4/2016,24,824.72,821.19,0.43%
NorthCentral,2/4/2016,1,12343.11,12590.71,2.01%
NorthCentral,2/4/2016,2,12333.76,12188.79,1.18%
NorthCentral,2/4/2016,3,12522.00,12890.17,2.94%
NorthCentral,2/4/2016,4,12870.72,13132.60,2.03%
NorthCentral,2/4/2016,5,13510.69,13537.97,0.20%
NorthCentral,2/4/2016,6,14771.28,14404.55,2.48%
NorthCentral,2/4/2016,7,16610.38,16109.78,3.01%
NorthCentral,2/4/2016,8,17031.31,16440.62,3.47%
NorthCentral,2/4/2016,9,15960.87,15793.28,1.05%
NorthCentral,2/4/2016,10,14833.40,14399.54,2.92%
NorthCentral,2/4/2016,11,13877.23,13082.77,5.72%
NorthCentral,2/4/2016,12,13066.18,13027.86,0.29%
NorthCentral,2/4/2016,13,12425.71,12503.31,0.62%
NorthCentral,2/4/2016,14,11941.72,12045.46,0.87%
NorthCentral,2/4/2016,15,11511.24,11426.03,0.74%
NorthCentral,2/4/2016,16,11255.74,11132.95,1.09%
NorthCentral,2/4/2016,17,11262.57,11415.53,1.36%
NorthCentral,2/4/2016,18,11706.48,11896.57,1.62%
NorthCentral,2/4/2016,19,12974.42,13067.39,0.72%
NorthCentral,2/4/2016,20,13534.64,13436.85,0.72%
NorthCentral,2/4/2016,21,13748.18,13874.71,0.92%
NorthCentral,2/4/2016,22,13544.84,13535.56,0.07%
NorthCentral,2/4/2016,23,12920.98,12853.21,0.52%
NorthCentral,2/4/2016,24,12287.02,12139.65,1.20%
South,2/4/2016,1,2666.10,2806.06,5.25%
South,2/4/2016,2,2626.84,2645.32,0.70%
South,2/4/2016,3,2639.82,2712.86,2.77%
South,2/4/2016,4,2695.03,2839.37,5.36%
South,2/4/2016,5,2819.73,2814.17,0.20%
South,2/4/2016,6,3115.91,3121.82,0.19%
South,2/4/2016,7,3693.85,3522.94,4.63%
South,2/4/2016,8,3835.89,3724.95,2.89%
South,2/4/2016,9,3593.69,3500.56,2.59%
South,2/4/2016,10,3381.57,3359.39,0.66%
South,2/4/2016,11,3171.37,3232.37,1.92%
South,2/4/2016,12,2990.34,2943.60,1.56%
South,2/4/2016,13,2827.70,2811.50,0.57%
South,2/4/2016,14,2732.03,2762.99,1.13%
South,2/4/2016,15,2670.84,2731.03,2.25%
South,2/4/2016,16,2640.79,2747.75,4.05%
South,2/4/2016,17,2634.94,2690.54,2.11%
South,2/4/2016,18,2665.46,2746.67,3.05%
South,2/4/2016,19,2950.14,2933.15,0.58%
South,2/4/2016,20,3200.08,3343.36,4.48%
South,2/4/2016,21,3309.52,3349.63,1.21%
South,2/4/2016,22,3334.11,3419.64,2.57%
South,2/4/2016,23,3234.90,3165.78,2.14%
South,2/4/2016,24,3076.82,3118.36,1.35%
SouthCentral,2/4/2016,1,5659.51,5688.84,0.52%
SouthCentral,2/4/2016,2,5637.12,5697.76,1.08%
SouthCentral,2/4/2016,3,5689.63,5702.89,0.23%
SouthCentral,2/4/2016,4,5836.72,5825.97,0.18%
SouthCentral,2/4/2016,5,6149.73,6203.50,0.87%
SouthCentral,2/4/2016,6,6793.42,6829.71,0.53%
SouthCentral,2/4/2016,7,7762.93,7664.75,1.26%
SouthCentral,2/4/2016,8,8055.04,7883.84,2.13%
SouthCentral,2/4/2016,9,7613.45,7443.66,2.23%
SouthCentral,2/4/2016,10,7069.48,6938.25,1.86%
SouthCentral,2/4/2016,11,6610.63,6473.27,2.08%
SouthCentral,2/4/2016,12,6252.82,6207.87,0.72%
SouthCentral,2/4/2016,13,5940.74,5944.36,0.06%
SouthCentral,2/4/2016,14,5692.31,5719.35,0.48%
SouthCentral,2/4/2016,15,5518.31,5593.39,1.36%
SouthCentral,2/4/2016,16,5448.01,5491.32,0.80%
SouthCentral,2/4/2016,17,5476.87,5551.83,1.37%
SouthCentral,2/4/2016,18,5723.55,5829.69,1.85%
SouthCentral,2/4/2016,19,6341.00,6554.52,3.37%
SouthCentral,2/4/2016,20,6628.08,6653.96,0.39%
SouthCentral,2/4/2016,21,6724.09,6641.46,1.23%
SouthCentral,2/4/2016,22,6619.16,6315.25,4.59%
SouthCentral,2/4/2016,23,6278.07,6101.34,2.82%
SouthCentral,2/4/2016,24,5953.92,5751.51,3.40%
Totals,2/4/2016,1,35209.15,35797.64,1.67%
Totals,2/4/2016,2,35076.12,34980.43,0.27%
Totals,2/4/2016,3,35392.26,35822.82,1.22%
Totals,2/4/2016,4,36171.44,36924.73,2.08%
Totals,2/4/2016,5,37782.45,38108.97,0.86%
Totals,2/4/2016,6,41212.13,41168.81,0.11%
Totals,2/4/2016,7,46203.70,45319.75,1.91%
Totals,2/4/2016,8,47396.88,46463.59,1.97%
Totals,2/4/2016,9,45101.92,44604.19,1.10%
Totals,2/4/2016,10,42702.74,42061.20,1.50%
Totals,2/4/2016,11,40560.77,39684.35,2.16%
Totals,2/4/2016,12,38668.34,38449.75,0.57%
Totals,2/4/2016,13,37040.19,36999.57,0.11%
Totals,2/4/2016,14,35849.93,35998.73,0.42%
Totals,2/4/2016,15,34870.73,35037.59,0.48%
Totals,2/4/2016,16,34284.89,34487.62,0.59%
Totals,2/4/2016,17,34231.92,34605.98,1.09%
Totals,2/4/2016,18,35217.76,35840.33,1.77%
Totals,2/4/2016,19,38448.64,38795.99,0.90%
Totals,2/4/2016,20,40097.60,40337.54,0.60%
Totals,2/4/2016,21,40679.66,40816.96,0.34%
Totals,2/4/2016,22,40148.14,39602.59,1.36%
Totals,2/4/2016,23,38413.80,38268.64,0.38%
Totals,2/4/2016,24,36695.10,36451.52,0.66%
Coast,2/5/2016,1,9622.60,9755.89,1.39%
Coast,2/5/2016,2,9582.03,9735.21,1.60%
Coast,2/5/2016,3,9614.57,9663.41,0.51%
Coast,2/5/2016,4,9726.21,9871.91,1.50%
Coast,2/5/2016,5,10125.13,9994.94,1.29%
Coast,2/5/2016,6,10980.82,10833.66,1.34%
Coast,2/5/2016,7,12108.90,11638.26,3.89%
Coast,2/5/2016,8,12282.55,12007.62,2.24%
Coast,2/5/2016,9,11916.08,11328.82,4.93%
Coast,2/5/2016,10,11497.05,10948.83,4.77%
Coast,2/5/2016,11,11122.50,10811.44,2.80%
Coast,2/5/2016,12,10747.02,10634.11,1.05%
Coast,2/5/2016,13,10391.97,10319.01,0.70%
Coast,2/5/2016,14,10287.52,10264.25,0.23%
Coast,2/5/2016,15,10176.91,10174.03,0.03%
Coast,2/5/2016,16,10058.33,10069.19,0.11%
Coast,2/5/2016,17,9989.81,10166.11,1.76%
Coast,2/5/2016,18,10159.88,10439.23,2.75%
Coast,2/5/2016,19,10755.98,10767.15,0.10%
Coast,2/5/2016,20,10923.77,10808.83,1.05%
Coast,2/5/2016,21,10825.71,10712.07,1.05%
Coast,2/5/2016,22,10575.60,10505.87,0.66%
Coast,2/5/2016,23,10146.45,9925.46,2.18%
Coast,2/5/2016,24,9665.79,9236.74,4.44%
East,2/5/2016,1,1422.84,1386.17,2.58%
East,2/5/2016,2,1425.07,1395.49,2.08%
East,2/5/2016,3,1430.55,1355.75,5.23%
East,2/5/2016,4,1458.11,1346.96,7.62%
East,2/5/2016,5,1459.51,1376.54,5.69%
East,2/5/2016,6,1566.98,1501.60,4.17%
East,2/5/2016,7,1756.07,1660.59,5.44%
East,2/5/2016,8,1778.27,1707.43,3.98%
East,2/5/2016,9,1683.51,1590.80,5.51%
East,2/5/2016,10,1557.86,1508.12,3.19%
East,2/5/2016,11,1444.58,1437.01,0.52%
East,2/5/2016,12,1347.72,1367.77,1.49%
East,2/5/2016,13,1264.36,1313.21,3.86%
East,2/5/2016,14,1211.77,1274.71,5.19%
East,2/5/2016,15,1172.89,1254.54,6.96%
East,2/5/2016,16,1147.88,1229.22,7.09%
East,2/5/2016,17,1148.20,1239.41,7.94%
East,2/5/2016,18,1191.38,1280.43,7.47%
East,2/5/2016,19,1316.05,1387.10,5.40%
East,2/5/2016,20,1365.58,1468.19,7.51%
East,2/5/2016,21,1384.15,1473.01,6.42%
East,2/5/2016,22,1374.24,1457.15,6.03%
East,2/5/2016,23,1325.07,1360.70,2.69%
East,2/5/2016,24,1267.85,1261.17,0.53%
West,2/5/2016,1,1128.40,1090.16,3.39%
West,2/5/2016,2,1141.66,1064.68,6.74%
West,2/5/2016,3,1157.78,1049.38,9.36%
West,2/5/2016,4,1176.31,1078.36,8.33%
West,2/5/2016,5,1219.34,1117.98,8.31%
West,2/5/2016,6,1302.02,1250.36,3.97%
West,2/5/2016,7,1438.15,1345.87,6.42%
West,2/5/2016,8,1485.90,1384.67,6.81%
West,2/5/2016,9,1420.04,1347.93,5.08%
West,2/5/2016,10,1343.06,1267.97,5.59%
West,2/5/2016,11,1270.70,1198.74,5.66%
West,2/5/2016,12,1194.49,1154.52,3.35%
West,2/5/2016,13,1127.28,1103.52,2.11%
West,2/5/2016,14,1081.37,1064.43,1.57%
West,2/5/2016,15,1038.54,1037.05,0.14%
West,2/5/2016,16,1015.05,1024.75,0.96%
West,2/5/2016,17,1015.74,1020.79,0.50%
West,2/5/2016,18,1028.68,1030.82,0.21%
West,2/5/2016,19,1083.56,1090.70,0.66%
West,2/5/2016,20,1119.60,1125.22,0.50%
West,2/5/2016,21,1133.33,1157.10,2.10%
West,2/5/2016,22,1133.22,1157.08,2.11%
West,2/5/2016,23,1108.84,1103.58,0.47%
West,2/5/2016,24,1070.68,1072.59,0.18%
FarWest,2/5/2016,1,2115.93,2088.58,1.29%
FarWest,2/5/2016,2,2115.36,2055.74,2.82%
FarWest,2/5/2016,3,2121.55,2066.42,2.60%
FarWest,2/5/2016,4,2127.89,2069.68,2.74%
FarWest,2/5/2016,5,2154.15,2116.42,1.75%
FarWest,2/5/2016,6,2205.27,2177.88,1.24%
FarWest,2/5/2016,7,2294.44,2255.61,1.69%
FarWest,2/5/2016,8,2337.93,2314.28,1.01%
FarWest,2/5/2016,9,2287.13,2257.89,1.28%
FarWest,2/5/2016,10,2246.06,2221.58,1.09%
FarWest,2/5/2016,11,2215.17,2176.96,1.73%
FarWest,2/5/2016,12,2157.31,2127.03,1.40%
FarWest,2/5/2016,13,2091.79,2074.56,0.82%
FarWest,2/5/2016,14,2063.46,2054.34,0.44%
FarWest,2/5/2016,15,2027.31,2031.96,0.23%
FarWest,2/5/2016,16,2006.51,2010.78,0.21%
FarWest,2/5/2016,17,2016.22,2020.26,0.20%
FarWest,2/5/2016,18,2028.76,2059.09,1.49%
FarWest,2/5/2016,19,2098.87,2123.16,1.16%
FarWest,2/5/2016,20,2169.70,2176.30,0.30%
FarWest,2/5/2016,21,2183.32,2208.53,1.15%
FarWest,2/5/2016,22,2175.87,2193.27,0.80%
FarWest,2/5/2016,23,2158.57,2156.15,0.11%
FarWest,2/5/2016,24,2136.30,2133.67,0.12%
North,2/5/2016,1,810.75,807.00,0.46%
North,2/5/2016,2,811.03,805.77,0.65%
North,2/5/2016,3,813.95,798.02,1.96%
North,2/5/2016,4,826.22,800.08,3.16%
North,2/5/2016,5,844.30,824.90,2.30%
North,2/5/2016,6,897.86,870.02,3.10%
North,2/5/2016,7,979.89,945.62,3.50%
North,2/5/2016,8,1000.84,997.49,0.33%
North,2/5/2016,9,971.06,957.89,1.36%
North,2/5/2016,10,929.20,895.76,3.60%
North,2/5/2016,11,888.78,849.39,4.43%
North,2/5/2016,12,850.92,827.12,2.80%
North,2/5/2016,13,808.88,798.14,1.33%
North,2/5/2016,14,785.66,765.34,2.59%
North,2/5/2016,15,764.04,741.10,3.00%
North,2/5/2016,16,745.48,725.92,2.62%
North,2/5/2016,17,743.56,743.89,0.04%
North,2/5/2016,18,766.58,757.26,1.22%
North,2/5/2016,19,814.10,817.52,0.42%
North,2/5/2016,20,824.55,856.84,3.92%
North,2/5/2016,21,823.55,812.21,1.38%
North,2/5/2016,22,810.55,793.89,2.05%
North,2/5/2016,23,781.32,758.01,2.98%
North,2/5/2016,24,754.61,759.64,0.67%
NorthCentral,2/5/2016,1,11878.43,11960.29,0.69%
NorthCentral,2/5/2016,2,11808.47,11861.64,0.45%
NorthCentral,2/5/2016,3,11904.78,11704.17,1.69%
NorthCentral,2/5/2016,4,12129.10,11820.99,2.54%
NorthCentral,2/5/2016,5,12738.92,12608.63,1.02%
NorthCentral,2/5/2016,6,13961.13,13924.44,0.26%
NorthCentral,2/5/2016,7,15706.25,15698.38,0.05%
NorthCentral,2/5/2016,8,16105.14,16250.24,0.90%
NorthCentral,2/5/2016,9,15193.93,14731.15,3.05%
NorthCentral,2/5/2016,10,14448.66,13518.56,6.44%
NorthCentral,2/5/2016,11,13706.34,13042.98,4.84%
NorthCentral,2/5/2016,12,13084.09,12598.55,3.71%
NorthCentral,2/5/2016,13,12503.26,12328.61,1.40%
NorthCentral,2/5/2016,14,11940.91,11779.75,1.35%
NorthCentral,2/5/2016,15,11443.43,11398.51,0.39%
NorthCentral,2/5/2016,16,11131.14,11190.71,0.54%
NorthCentral,2/5/2016,17,11145.04,11314.73,1.52%
NorthCentral,2/5/2016,18,11597.50,11896.57,2.58%
NorthCentral,2/5/2016,19,12581.76,12893.88,2.48%
NorthCentral,2/5/2016,20,12838.69,12984.28,1.13%
NorthCentral,2/5/2016,21,12824.97,12878.41,0.42%
NorthCentral,2/5/2016,22,12645.81,12063.37,4.61%
NorthCentral,2/5/2016,23,12094.58,11381.91,5.89%
NorthCentral,2/5/2016,24,11415.17,10784.80,5.52%
South,2/5/2016,1,2979.86,3179.22,6.69%
South,2/5/2016,2,2970.84,2921.19,1.67%
South,2/5/2016,3,2993.22,3056.99,2.13%
South,2/5/2016,4,3049.11,3038.97,0.33%
South,2/5/2016,5,3175.74,3020.44,4.89%
