County,Date,Hour,Predicted
Ector,2/26/2016,23,644.59
Ector,2/26/2016,24,639.53
Pecos,2/26/2016,1,67.13
Pecos,2/26/2016,2,67.24
Pecos,2/26/2016,3,67.36
Pecos,2/26/2016,4,67.79
Pecos,2/26/2016,5,68.70
Pecos,2/26/2016,6,70.79
Pecos,2/26/2016,7,73.88
Pecos,2/26/2016,8,75.26
Pecos,2/26/2016,9,73.37
Pecos,2/26/2016,10,71.98
Pecos,2/26/2016,11,70.66
Pecos,2/26/2016,12,69.33
Pecos,2/26/2016,13,67.95
Pecos,2/26/2016,14,67.22
Pecos,2/26/2016,15,66.37
Pecos,2/26/2016,16,65.78
Pecos,2/26/2016,17,65.39
Pecos,2/26/2016,18,64.82
Pecos,2/26/2016,19,65.14
Pecos,2/26/2016,20,67.14
Pecos,2/26/2016,21,67.42
Pecos,2/26/2016,22,67.20
Pecos,2/26/2016,23,66.56
Pecos,2/26/2016,24,66.04
Jeff Davis,2/26/2016,1,9.31
Jeff Davis,2/26/2016,2,9.32
Jeff Davis,2/26/2016,3,9.34
Jeff Davis,2/26/2016,4,9.40
Jeff Davis,2/26/2016,5,9.53
Jeff Davis,2/26/2016,6,9.82
Jeff Davis,2/26/2016,7,10.25
Jeff Davis,2/26/2016,8,10.44
Jeff Davis,2/26/2016,9,10.18
Jeff Davis,2/26/2016,10,9.98
Jeff Davis,2/26/2016,11,9.80
Jeff Davis,2/26/2016,12,9.62
Jeff Davis,2/26/2016,13,9.42
Jeff Davis,2/26/2016,14,9.32
Jeff Davis,2/26/2016,15,9.20
Jeff Davis,2/26/2016,16,9.12
Jeff Davis,2/26/2016,17,9.07
Jeff Davis,2/26/2016,18,8.99
Jeff Davis,2/26/2016,19,9.03
Jeff Davis,2/26/2016,20,9.31
Jeff Davis,2/26/2016,21,9.35
Jeff Davis,2/26/2016,22,9.32
Jeff Davis,2/26/2016,23,9.23
Jeff Davis,2/26/2016,24,9.16
Loving,2/26/2016,1,0.36
Loving,2/26/2016,2,0.36
Loving,2/26/2016,3,0.36
Loving,2/26/2016,4,0.37
Loving,2/26/2016,5,0.37
Loving,2/26/2016,6,0.38
Loving,2/26/2016,7,0.40
Loving,2/26/2016,8,0.41
Loving,2/26/2016,9,0.40
Loving,2/26/2016,10,0.39
Loving,2/26/2016,11,0.38
Loving,2/26/2016,12,0.38
Loving,2/26/2016,13,0.37
Loving,2/26/2016,14,0.36
Loving,2/26/2016,15,0.36
Loving,2/26/2016,16,0.36
Loving,2/26/2016,17,0.35
Loving,2/26/2016,18,0.35
Loving,2/26/2016,19,0.35
Loving,2/26/2016,20,0.36
Loving,2/26/2016,21,0.36
Loving,2/26/2016,22,0.36
Loving,2/26/2016,23,0.36
Loving,2/26/2016,24,0.36
Ward,2/26/2016,1,49.10
Ward,2/26/2016,2,49.18
Ward,2/26/2016,3,49.27
Ward,2/26/2016,4,49.58
Ward,2/26/2016,5,50.25
Ward,2/26/2016,6,51.78
Ward,2/26/2016,7,54.04
Ward,2/26/2016,8,55.05
Ward,2/26/2016,9,53.67
Ward,2/26/2016,10,52.65
Ward,2/26/2016,11,51.68
Ward,2/26/2016,12,50.71
Ward,2/26/2016,13,49.70
Ward,2/26/2016,14,49.17
Ward,2/26/2016,15,48.54
Ward,2/26/2016,16,48.12
Ward,2/26/2016,17,47.83
Ward,2/26/2016,18,47.41
Ward,2/26/2016,19,47.64
Ward,2/26/2016,20,49.11
Ward,2/26/2016,21,49.32
Ward,2/26/2016,22,49.15
Ward,2/26/2016,23,48.69
Ward,2/26/2016,24,48.31
Crockett,2/26/2016,1,16.10
Crockett,2/26/2016,2,16.13
Crockett,2/26/2016,3,16.16
Crockett,2/26/2016,4,16.26
Crockett,2/26/2016,5,16.48
Crockett,2/26/2016,6,16.98
Crockett,2/26/2016,7,17.72
Crockett,2/26/2016,8,18.05
Crockett,2/26/2016,9,17.60
Crockett,2/26/2016,10,17.26
Crockett,2/26/2016,11,16.95
Crockett,2/26/2016,12,16.63
Crockett,2/26/2016,13,16.30
Crockett,2/26/2016,14,16.12
Crockett,2/26/2016,15,15.92
Crockett,2/26/2016,16,15.78
Crockett,2/26/2016,17,15.68
Crockett,2/26/2016,18,15.55
Crockett,2/26/2016,19,15.62
Crockett,2/26/2016,20,16.10
Crockett,2/26/2016,21,16.17
Crockett,2/26/2016,22,16.12
Crockett,2/26/2016,23,15.97
Crockett,2/26/2016,24,15.84
Culberson,2/26/2016,1,9.57
Culberson,2/26/2016,2,9.59
Culberson,2/26/2016,3,9.60
Culberson,2/26/2016,4,9.67
Culberson,2/26/2016,5,9.79
Culberson,2/26/2016,6,10.09
Culberson,2/26/2016,7,10.53
Culberson,2/26/2016,8,10.73
Culberson,2/26/2016,9,10.46
Culberson,2/26/2016,10,10.26
Culberson,2/26/2016,11,10.07
Culberson,2/26/2016,12,9.89
Culberson,2/26/2016,13,9.69
Culberson,2/26/2016,14,9.58
Culberson,2/26/2016,15,9.46
Culberson,2/26/2016,16,9.38
Culberson,2/26/2016,17,9.32
Culberson,2/26/2016,18,9.24
Culberson,2/26/2016,19,9.29
Culberson,2/26/2016,20,9.57
Culberson,2/26/2016,21,9.61
Culberson,2/26/2016,22,9.58
Culberson,2/26/2016,23,9.49
Culberson,2/26/2016,24,9.42
Terrell,2/26/2016,1,3.92
Terrell,2/26/2016,2,3.92
Terrell,2/26/2016,3,3.93
Terrell,2/26/2016,4,3.95
Terrell,2/26/2016,5,4.01
Terrell,2/26/2016,6,4.13
Terrell,2/26/2016,7,4.31
Terrell,2/26/2016,8,4.39
Terrell,2/26/2016,9,4.28
Terrell,2/26/2016,10,4.20
Terrell,2/26/2016,11,4.12
Terrell,2/26/2016,12,4.04
Terrell,2/26/2016,13,3.96
Terrell,2/26/2016,14,3.92
Terrell,2/26/2016,15,3.87
Terrell,2/26/2016,16,3.84
Terrell,2/26/2016,17,3.81
Terrell,2/26/2016,18,3.78
Terrell,2/26/2016,19,3.80
Terrell,2/26/2016,20,3.92
Terrell,2/26/2016,21,3.93
Terrell,2/26/2016,22,3.92
Terrell,2/26/2016,23,3.88
Terrell,2/26/2016,24,3.85
Dawson,2/26/2016,1,56.48
Dawson,2/26/2016,2,56.57
Dawson,2/26/2016,3,56.67
Dawson,2/26/2016,4,57.04
Dawson,2/26/2016,5,57.80
Dawson,2/26/2016,6,59.56
Dawson,2/26/2016,7,62.16
Dawson,2/26/2016,8,63.32
Dawson,2/26/2016,9,61.73
Dawson,2/26/2016,10,60.56
Dawson,2/26/2016,11,59.45
Dawson,2/26/2016,12,58.34
Dawson,2/26/2016,13,57.17
Dawson,2/26/2016,14,56.55
Dawson,2/26/2016,15,55.84
Dawson,2/26/2016,16,55.35
Dawson,2/26/2016,17,55.02
Dawson,2/26/2016,18,54.54
Dawson,2/26/2016,19,54.80
Dawson,2/26/2016,20,56.49
Dawson,2/26/2016,21,56.73
Dawson,2/26/2016,22,56.54
Dawson,2/26/2016,23,56.01
Dawson,2/26/2016,24,55.57
Presidio,2/26/2016,1,29.47
Presidio,2/26/2016,2,29.51
Presidio,2/26/2016,3,29.57
Presidio,2/26/2016,4,29.75
Presidio,2/26/2016,5,30.15
Presidio,2/26/2016,6,31.07
Presidio,2/26/2016,7,32.43
Presidio,2/26/2016,8,33.03
Presidio,2/26/2016,9,32.21
Presidio,2/26/2016,10,31.59
Presidio,2/26/2016,11,31.01
Presidio,2/26/2016,12,30.43
Presidio,2/26/2016,13,29.83
Presidio,2/26/2016,14,29.50
Presidio,2/26/2016,15,29.13
Presidio,2/26/2016,16,28.87
Presidio,2/26/2016,17,28.70
Presidio,2/26/2016,18,28.45
Presidio,2/26/2016,19,28.59
Presidio,2/26/2016,20,29.47
Presidio,2/26/2016,21,29.59
Presidio,2/26/2016,22,29.50
Presidio,2/26/2016,23,29.22
Presidio,2/26/2016,24,28.99
Hudspeth,2/26/2016,1,13.56
Hudspeth,2/26/2016,2,13.58
Hudspeth,2/26/2016,3,13.61
Hudspeth,2/26/2016,4,13.70
Hudspeth,2/26/2016,5,13.88
Hudspeth,2/26/2016,6,14.30
Hudspeth,2/26/2016,7,14.93
Hudspeth,2/26/2016,8,15.20
Hudspeth,2/26/2016,9,14.82
Hudspeth,2/26/2016,10,14.54
Hudspeth,2/26/2016,11,14.28
Hudspeth,2/26/2016,12,14.01
Hudspeth,2/26/2016,13,13.73
Hudspeth,2/26/2016,14,13.58
Hudspeth,2/26/2016,15,13.41
Hudspeth,2/26/2016,16,13.29
Hudspeth,2/26/2016,17,13.21
Hudspeth,2/26/2016,18,13.10
Hudspeth,2/26/2016,19,13.16
Hudspeth,2/26/2016,20,13.56
Hudspeth,2/26/2016,21,13.62
Hudspeth,2/26/2016,22,13.58
Hudspeth,2/26/2016,23,13.45
Hudspeth,2/26/2016,24,13.34
Glasscock,2/26/2016,1,5.45
Glasscock,2/26/2016,2,5.46
Glasscock,2/26/2016,3,5.47
Glasscock,2/26/2016,4,5.51
Glasscock,2/26/2016,5,5.58
Glasscock,2/26/2016,6,5.75
Glasscock,2/26/2016,7,6.00
Glasscock,2/26/2016,8,6.11
Glasscock,2/26/2016,9,5.96
Glasscock,2/26/2016,10,5.85
Glasscock,2/26/2016,11,5.74
Glasscock,2/26/2016,12,5.63
Glasscock,2/26/2016,13,5.52
Glasscock,2/26/2016,14,5.46
Glasscock,2/26/2016,15,5.39
Glasscock,2/26/2016,16,5.34
Glasscock,2/26/2016,17,5.31
Glasscock,2/26/2016,18,5.27
Glasscock,2/26/2016,19,5.29
Glasscock,2/26/2016,20,5.45
Glasscock,2/26/2016,21,5.48
Glasscock,2/26/2016,22,5.46
Glasscock,2/26/2016,23,5.41
Glasscock,2/26/2016,24,5.36
Winkler,2/26/2016,1,33.04
Winkler,2/26/2016,2,33.09
Winkler,2/26/2016,3,33.15
Winkler,2/26/2016,4,33.36
Winkler,2/26/2016,5,33.81
Winkler,2/26/2016,6,34.84
Winkler,2/26/2016,7,36.36
Winkler,2/26/2016,8,37.03
Winkler,2/26/2016,9,36.11
Winkler,2/26/2016,10,35.42
Winkler,2/26/2016,11,34.77
Winkler,2/26/2016,12,34.12
Winkler,2/26/2016,13,33.44
Winkler,2/26/2016,14,33.08
Winkler,2/26/2016,15,32.66
Winkler,2/26/2016,16,32.37
Winkler,2/26/2016,17,32.18
Winkler,2/26/2016,18,31.90
Winkler,2/26/2016,19,32.05
Winkler,2/26/2016,20,33.04
Winkler,2/26/2016,21,33.18
Winkler,2/26/2016,22,33.07
Winkler,2/26/2016,23,32.76
Winkler,2/26/2016,24,32.50
Upton,2/26/2016,1,14.59
Upton,2/26/2016,2,14.61
Upton,2/26/2016,3,14.64
Upton,2/26/2016,4,14.73
Upton,2/26/2016,5,14.93
Upton,2/26/2016,6,15.38
Upton,2/26/2016,7,16.06
Upton,2/26/2016,8,16.36
Upton,2/26/2016,9,15.95
Upton,2/26/2016,10,15.64
Upton,2/26/2016,11,15.36
Upton,2/26/2016,12,15.07
Upton,2/26/2016,13,14.77
Upton,2/26/2016,14,14.61
Upton,2/26/2016,15,14.42
Upton,2/26/2016,16,14.30
Upton,2/26/2016,17,14.21
Upton,2/26/2016,18,14.09
Upton,2/26/2016,19,14.16
Upton,2/26/2016,20,14.59
Upton,2/26/2016,21,14.65
Upton,2/26/2016,22,14.60
Upton,2/26/2016,23,14.47
Upton,2/26/2016,24,14.35
Crane,2/26/2016,1,20.91
Crane,2/26/2016,2,20.94
Crane,2/26/2016,3,20.98
Crane,2/26/2016,4,21.11
Crane,2/26/2016,5,21.40
Crane,2/26/2016,6,22.05
Crane,2/26/2016,7,23.01
Crane,2/26/2016,8,23.44
Crane,2/26/2016,9,22.85
Crane,2/26/2016,10,22.42
Crane,2/26/2016,11,22.01
Crane,2/26/2016,12,21.59
Crane,2/26/2016,13,21.16
Crane,2/26/2016,14,20.94
Crane,2/26/2016,15,20.67
Crane,2/26/2016,16,20.49
Crane,2/26/2016,17,20.37
Crane,2/26/2016,18,20.19
Crane,2/26/2016,19,20.29
Crane,2/26/2016,20,20.91
Crane,2/26/2016,21,21.00
Crane,2/26/2016,22,20.93
Crane,2/26/2016,23,20.73
Crane,2/26/2016,24,20.57
Brewster,2/26/2016,1,38.75
Brewster,2/26/2016,2,38.81
Brewster,2/26/2016,3,38.88
Brewster,2/26/2016,4,39.13
Brewster,2/26/2016,5,39.65
Brewster,2/26/2016,6,40.86
Brewster,2/26/2016,7,42.64
Brewster,2/26/2016,8,43.44
Brewster,2/26/2016,9,42.35
Brewster,2/26/2016,10,41.55
Brewster,2/26/2016,11,40.78
Brewster,2/26/2016,12,40.02
Brewster,2/26/2016,13,39.22
Brewster,2/26/2016,14,38.80
Brewster,2/26/2016,15,38.31
Brewster,2/26/2016,16,37.97
Brewster,2/26/2016,17,37.74
Brewster,2/26/2016,18,37.41
Brewster,2/26/2016,19,37.60
Brewster,2/26/2016,20,38.75
Brewster,2/26/2016,21,38.91
Brewster,2/26/2016,22,38.79
Brewster,2/26/2016,23,38.42
Brewster,2/26/2016,24,38.12
Martin,2/26/2016,1,23.06
Martin,2/26/2016,2,23.10
Martin,2/26/2016,3,23.14
Martin,2/26/2016,4,23.29
Martin,2/26/2016,5,23.60
Martin,2/26/2016,6,24.32
Martin,2/26/2016,7,25.38
Martin,2/26/2016,8,25.85
Martin,2/26/2016,9,25.21
Martin,2/26/2016,10,24.73
Martin,2/26/2016,11,24.27
Martin,2/26/2016,12,23.82
Martin,2/26/2016,13,23.34
Martin,2/26/2016,14,23.09
Martin,2/26/2016,15,22.80
Martin,2/26/2016,16,22.60
Martin,2/26/2016,17,22.46
Martin,2/26/2016,18,22.27
Martin,2/26/2016,19,22.38
Martin,2/26/2016,20,23.07
Martin,2/26/2016,21,23.16
Martin,2/26/2016,22,23.09
Martin,2/26/2016,23,22.87
Martin,2/26/2016,24,22.69
Andrews,2/26/2016,1,73.82
Andrews,2/26/2016,2,73.94
Andrews,2/26/2016,3,74.07
Andrews,2/26/2016,4,74.54
Andrews,2/26/2016,5,75.55
Andrews,2/26/2016,6,77.84
Andrews,2/26/2016,7,81.25
Andrews,2/26/2016,8,82.76
Andrews,2/26/2016,9,80.69
Andrews,2/26/2016,10,79.15
Andrews,2/26/2016,11,77.70
Andrews,2/26/2016,12,76.24
Andrews,2/26/2016,13,74.72
Andrews,2/26/2016,14,73.92
Andrews,2/26/2016,15,72.98
Andrews,2/26/2016,16,72.34
Andrews,2/26/2016,17,71.91
Andrews,2/26/2016,18,71.28
Andrews,2/26/2016,19,71.63
Andrews,2/26/2016,20,73.83
Andrews,2/26/2016,21,74.14
Andrews,2/26/2016,22,73.90
Andrews,2/26/2016,23,73.20
Andrews,2/26/2016,24,72.62
Reeves,2/26/2016,1,60.61
Reeves,2/26/2016,2,60.71
Reeves,2/26/2016,3,60.81
Reeves,2/26/2016,4,61.20
Reeves,2/26/2016,5,62.02
Reeves,2/26/2016,6,63.91
Reeves,2/26/2016,7,66.71
Reeves,2/26/2016,8,67.94
Reeves,2/26/2016,9,66.25
Reeves,2/26/2016,10,64.99
Reeves,2/26/2016,11,63.79
Reeves,2/26/2016,12,62.60
Reeves,2/26/2016,13,61.35
Reeves,2/26/2016,14,60.69
Reeves,2/26/2016,15,59.92
Reeves,2/26/2016,16,59.39
Reeves,2/26/2016,17,59.04
Reeves,2/26/2016,18,58.52
Reeves,2/26/2016,19,58.81
Reeves,2/26/2016,20,60.62
Reeves,2/26/2016,21,60.87
Reeves,2/26/2016,22,60.67
Reeves,2/26/2016,23,60.10
Reeves,2/26/2016,24,59.63
Midland,2/26/2016,1,658.23
Midland,2/26/2016,2,659.28
Midland,2/26/2016,3,660.43
Midland,2/26/2016,4,664.66
Midland,2/26/2016,5,673.59
Midland,2/26/2016,6,694.07
Midland,2/26/2016,7,724.42
Midland,2/26/2016,8,737.88
Midland,2/26/2016,9,719.42
Midland,2/26/2016,10,705.77
Midland,2/26/2016,11,692.78
Midland,2/26/2016,12,679.81
Midland,2/26/2016,13,666.27
Midland,2/26/2016,14,659.05
Midland,2/26/2016,15,650.73
Midland,2/26/2016,16,644.97
Midland,2/26/2016,17,641.16
Midland,2/26/2016,18,635.54
Midland,2/26/2016,19,638.66
Midland,2/26/2016,20,658.28
Midland,2/26/2016,21,661.07
Midland,2/26/2016,22,658.88
Midland,2/26/2016,23,652.65
Midland,2/26/2016,24,647.54
Howard,2/26/2016,1,154.81
Howard,2/26/2016,2,155.06
Howard,2/26/2016,3,155.33
Howard,2/26/2016,4,156.33
Howard,2/26/2016,5,158.43
Howard,2/26/2016,6,163.24
Howard,2/26/2016,7,170.38
Howard,2/26/2016,8,173.55
Howard,2/26/2016,9,169.21
Howard,2/26/2016,10,166.00
Howard,2/26/2016,11,162.94
Howard,2/26/2016,12,159.89
Howard,2/26/2016,13,156.71
Howard,2/26/2016,14,155.01
Howard,2/26/2016,15,153.05
Howard,2/26/2016,16,151.70
Howard,2/26/2016,17,150.80
Howard,2/26/2016,18,149.48
Howard,2/26/2016,19,150.21
Howard,2/26/2016,20,154.83
Howard,2/26/2016,21,155.48
Howard,2/26/2016,22,154.97
Howard,2/26/2016,23,153.50
Howard,2/26/2016,24,152.30
Castro,2/26/2016,1,5.25
Castro,2/26/2016,2,5.27
Castro,2/26/2016,3,5.33
Castro,2/26/2016,4,5.45
Castro,2/26/2016,5,5.65
Castro,2/26/2016,6,6.05
Castro,2/26/2016,7,6.66
Castro,2/26/2016,8,6.75
Castro,2/26/2016,9,6.35
Castro,2/26/2016,10,6.04
Castro,2/26/2016,11,5.76
Castro,2/26/2016,12,5.52
Castro,2/26/2016,13,5.30
Castro,2/26/2016,14,5.14
Castro,2/26/2016,15,5.00
Castro,2/26/2016,16,4.86
Castro,2/26/2016,17,4.80
Castro,2/26/2016,18,4.81
Castro,2/26/2016,19,5.10
Castro,2/26/2016,20,5.29
Castro,2/26/2016,21,5.27
Castro,2/26/2016,22,5.22
Castro,2/26/2016,23,5.09
Castro,2/26/2016,24,4.92
Briscoe,2/26/2016,1,1.04
Briscoe,2/26/2016,2,1.04
Briscoe,2/26/2016,3,1.05
Briscoe,2/26/2016,4,1.08
Briscoe,2/26/2016,5,1.12
Briscoe,2/26/2016,6,1.20
Briscoe,2/26/2016,7,1.31
Briscoe,2/26/2016,8,1.33
Briscoe,2/26/2016,9,1.25
Briscoe,2/26/2016,10,1.19
Briscoe,2/26/2016,11,1.14
Briscoe,2/26/2016,12,1.09
Briscoe,2/26/2016,13,1.05
Briscoe,2/26/2016,14,1.01
Briscoe,2/26/2016,15,0.99
Briscoe,2/26/2016,16,0.96
Briscoe,2/26/2016,17,0.95
Briscoe,2/26/2016,18,0.95
Briscoe,2/26/2016,19,1.01
Briscoe,2/26/2016,20,1.05
Briscoe,2/26/2016,21,1.04
Briscoe,2/26/2016,22,1.03
Briscoe,2/26/2016,23,1.00
Briscoe,2/26/2016,24,0.97
Crosby,2/26/2016,1,3.98
Crosby,2/26/2016,2,4.00
Crosby,2/26/2016,3,4.04
Crosby,2/26/2016,4,4.13
Crosby,2/26/2016,5,4.28
Crosby,2/26/2016,6,4.59
Crosby,2/26/2016,7,5.05
Crosby,2/26/2016,8,5.12
Crosby,2/26/2016,9,4.81
Crosby,2/26/2016,10,4.58
Crosby,2/26/2016,11,4.37
Crosby,2/26/2016,12,4.19
Crosby,2/26/2016,13,4.02
Crosby,2/26/2016,14,3.90
Crosby,2/26/2016,15,3.79
Crosby,2/26/2016,16,3.68
Crosby,2/26/2016,17,3.64
Crosby,2/26/2016,18,3.65
Crosby,2/26/2016,19,3.87
Crosby,2/26/2016,20,4.01
Crosby,2/26/2016,21,4.00
Crosby,2/26/2016,22,3.96
Crosby,2/26/2016,23,3.86
Crosby,2/26/2016,24,3.73
Montague,2/26/2016,1,13.09
Montague,2/26/2016,2,13.16
Montague,2/26/2016,3,13.31
Montague,2/26/2016,4,13.60
Montague,2/26/2016,5,14.10
Montague,2/26/2016,6,15.11
Montague,2/26/2016,7,16.61
Montague,2/26/2016,8,16.84
Montague,2/26/2016,9,15.84
Montague,2/26/2016,10,15.07
Montague,2/26/2016,11,14.38
Montague,2/26/2016,12,13.78
Montague,2/26/2016,13,13.22
Montague,2/26/2016,14,12.82
Montague,2/26/2016,15,12.47
Montague,2/26/2016,16,12.13
Montague,2/26/2016,17,11.97
Montague,2/26/2016,18,12.00
Montague,2/26/2016,19,12.73
Montague,2/26/2016,20,13.21
Montague,2/26/2016,21,13.16
Montague,2/26/2016,22,13.04
Montague,2/26/2016,23,12.70
Montague,2/26/2016,24,12.29
Baylor,2/26/2016,1,2.42
Baylor,2/26/2016,2,2.43
Baylor,2/26/2016,3,2.46
Baylor,2/26/2016,4,2.52
Baylor,2/26/2016,5,2.61
Baylor,2/26/2016,6,2.79
Baylor,2/26/2016,7,3.07
Baylor,2/26/2016,8,3.12
Baylor,2/26/2016,9,2.93
Baylor,2/26/2016,10,2.79
Baylor,2/26/2016,11,2.66
Baylor,2/26/2016,12,2.55
Baylor,2/26/2016,13,2.45
Baylor,2/26/2016,14,2.37
Baylor,2/26/2016,15,2.31
Baylor,2/26/2016,16,2.24
Baylor,2/26/2016,17,2.22
Baylor,2/26/2016,18,2.22
Baylor,2/26/2016,19,2.35
Baylor,2/26/2016,20,2.44
Baylor,2/26/2016,21,2.43
Baylor,2/26/2016,22,2.41
Baylor,2/26/2016,23,2.35
Baylor,2/26/2016,24,2.27
Dickens,2/26/2016,1,1.50
Dickens,2/26/2016,2,1.50
Dickens,2/26/2016,3,1.52
Dickens,2/26/2016,4,1.55
Dickens,2/26/2016,5,1.61
Dickens,2/26/2016,6,1.73
Dickens,2/26/2016,7,1.90
Dickens,2/26/2016,8,1.92
Dickens,2/26/2016,9,1.81
Dickens,2/26/2016,10,1.72
Dickens,2/26/2016,11,1.64
Dickens,2/26/2016,12,1.57
Dickens,2/26/2016,13,1.51
Dickens,2/26/2016,14,1.46
Dickens,2/26/2016,15,1.42
Dickens,2/26/2016,16,1.39
Dickens,2/26/2016,17,1.37
Dickens,2/26/2016,18,1.37
Dickens,2/26/2016,19,1.45
Dickens,2/26/2016,20,1.51
Dickens,2/26/2016,21,1.50
Dickens,2/26/2016,22,1.49
Dickens,2/26/2016,23,1.45
Dickens,2/26/2016,24,1.40
Wichita,2/26/2016,1,89.23
Wichita,2/26/2016,2,89.72
Wichita,2/26/2016,3,90.74
Wichita,2/26/2016,4,92.73
Wichita,2/26/2016,5,96.13
Wichita,2/26/2016,6,102.98
Wichita,2/26/2016,7,113.21
Wichita,2/26/2016,8,114.80
Wichita,2/26/2016,9,108.01
Wichita,2/26/2016,10,102.73
Wichita,2/26/2016,11,98.05
Wichita,2/26/2016,12,93.95
Wichita,2/26/2016,13,90.14
Wichita,2/26/2016,14,87.40
Wichita,2/26/2016,15,85.00
Wichita,2/26/2016,16,82.67
Wichita,2/26/2016,17,81.63
Wichita,2/26/2016,18,81.80
Wichita,2/26/2016,19,86.75
Wichita,2/26/2016,20,90.07
Wichita,2/26/2016,21,89.69
Wichita,2/26/2016,22,88.86
Wichita,2/26/2016,23,86.56
Wichita,2/26/2016,24,83.76
Lynn,2/26/2016,1,3.89
Lynn,2/26/2016,2,3.91
Lynn,2/26/2016,3,3.96
Lynn,2/26/2016,4,4.04
Lynn,2/26/2016,5,4.19
Lynn,2/26/2016,6,4.49
Lynn,2/26/2016,7,4.94
Lynn,2/26/2016,8,5.01
Lynn,2/26/2016,9,4.71
Lynn,2/26/2016,10,4.48
Lynn,2/26/2016,11,4.28
Lynn,2/26/2016,12,4.10
Lynn,2/26/2016,13,3.93
Lynn,2/26/2016,14,3.81
Lynn,2/26/2016,15,3.71
Lynn,2/26/2016,16,3.60
Lynn,2/26/2016,17,3.56
Lynn,2/26/2016,18,3.57
Lynn,2/26/2016,19,3.78
Lynn,2/26/2016,20,3.93
Lynn,2/26/2016,21,3.91
Lynn,2/26/2016,22,3.87
Lynn,2/26/2016,23,3.77
Lynn,2/26/2016,24,3.65
King,2/26/2016,1,0.18
King,2/26/2016,2,0.18
King,2/26/2016,3,0.18
King,2/26/2016,4,0.18
King,2/26/2016,5,0.19
King,2/26/2016,6,0.20
King,2/26/2016,7,0.22
King,2/26/2016,8,0.23
King,2/26/2016,9,0.21
King,2/26/2016,10,0.20
King,2/26/2016,11,0.19
King,2/26/2016,12,0.19
King,2/26/2016,13,0.18
King,2/26/2016,14,0.17
King,2/26/2016,15,0.17
King,2/26/2016,16,0.16
King,2/26/2016,17,0.16
King,2/26/2016,18,0.16
King,2/26/2016,19,0.17
King,2/26/2016,20,0.18
King,2/26/2016,21,0.18
King,2/26/2016,22,0.18
King,2/26/2016,23,0.17
King,2/26/2016,24,0.17
Collingsworth,2/26/2016,1,2.03
Collingsworth,2/26/2016,2,2.05
Collingsworth,2/26/2016,3,2.07
Collingsworth,2/26/2016,4,2.11
Collingsworth,2/26/2016,5,2.19
Collingsworth,2/26/2016,6,2.35
Collingsworth,2/26/2016,7,2.58
Collingsworth,2/26/2016,8,2.62
Collingsworth,2/26/2016,9,2.46
Collingsworth,2/26/2016,10,2.34
Collingsworth,2/26/2016,11,2.23
Collingsworth,2/26/2016,12,2.14
Collingsworth,2/26/2016,13,2.05
Collingsworth,2/26/2016,14,1.99
Collingsworth,2/26/2016,15,1.94
Collingsworth,2/26/2016,16,1.88
Collingsworth,2/26/2016,17,1.86
Collingsworth,2/26/2016,18,1.86
Collingsworth,2/26/2016,19,1.98
Collingsworth,2/26/2016,20,2.05
Collingsworth,2/26/2016,21,2.04
Collingsworth,2/26/2016,22,2.03
Collingsworth,2/26/2016,23,1.97
Collingsworth,2/26/2016,24,1.91
Cooke,2/26/2016,1,26.13
Cooke,2/26/2016,2,26.27
Cooke,2/26/2016,3,26.57
Cooke,2/26/2016,4,27.16
Cooke,2/26/2016,5,28.15
Cooke,2/26/2016,6,30.16
Cooke,2/26/2016,7,33.15
Cooke,2/26/2016,8,33.62
Cooke,2/26/2016,9,31.63
Cooke,2/26/2016,10,30.09
Cooke,2/26/2016,11,28.71
Cooke,2/26/2016,12,27.51
Cooke,2/26/2016,13,26.40
Cooke,2/26/2016,14,25.60
Cooke,2/26/2016,15,24.89
Cooke,2/26/2016,16,24.21
Cooke,2/26/2016,17,23.90
Cooke,2/26/2016,18,23.96
Cooke,2/26/2016,19,25.41
Cooke,2/26/2016,20,26.38
Cooke,2/26/2016,21,26.27
Cooke,2/26/2016,22,26.02
Cooke,2/26/2016,23,25.35
Cooke,2/26/2016,24,24.53
Carson,2/26/2016,1,4.05
Carson,2/26/2016,2,4.08
Carson,2/26/2016,3,4.12
Carson,2/26/2016,4,4.21
Carson,2/26/2016,5,4.37
Carson,2/26/2016,6,4.68
Carson,2/26/2016,7,5.14
Carson,2/26/2016,8,5.22
Carson,2/26/2016,9,4.91
Carson,2/26/2016,10,4.67
Carson,2/26/2016,11,4.45
Carson,2/26/2016,12,4.27
Carson,2/26/2016,13,4.10
Carson,2/26/2016,14,3.97
Carson,2/26/2016,15,3.86
Carson,2/26/2016,16,3.76
Carson,2/26/2016,17,3.71
Carson,2/26/2016,18,3.72
Carson,2/26/2016,19,3.94
Carson,2/26/2016,20,4.09
Carson,2/26/2016,21,4.07
Carson,2/26/2016,22,4.04
Carson,2/26/2016,23,3.93
Carson,2/26/2016,24,3.81
Armstrong,2/26/2016,1,1.32
Armstrong,2/26/2016,2,1.33
Armstrong,2/26/2016,3,1.34
Armstrong,2/26/2016,4,1.37
Armstrong,2/26/2016,5,1.42
Armstrong,2/26/2016,6,1.52
Armstrong,2/26/2016,7,1.67
Armstrong,2/26/2016,8,1.70
Armstrong,2/26/2016,9,1.60
Armstrong,2/26/2016,10,1.52
Armstrong,2/26/2016,11,1.45
