County,Date,Predicted
Loving,4/18/2016,8.68
Lubbock,4/18/2016,4433.27
Lynn,4/18/2016,87.03
Madison,4/18/2016,242.31
Martin,4/18/2016,551.42
Mason,4/18/2016,166.34
Matagorda,4/18/2016,1308.53
Maverick,4/18/2016,1632.09
McCulloch,4/18/2016,334.97
McLennan,4/18/2016,7049.96
McMullen,4/18/2016,23.05
Medina,4/18/2016,1332.87
Menard,4/18/2016,87.72
Midland,4/18/2016,15737.41
Milam,4/18/2016,675.02
Mills,4/18/2016,141.03
Mitchell,4/18/2016,370.83
Montague,4/18/2016,292.80
Montgomery,4/18/2016,18594.55
Motley,4/18/2016,17.38
Nacogdoches,4/18/2016,1141.54
Navarro,4/18/2016,1395.72
Nolan,4/18/2016,616.66
Nueces,4/18/2016,10195.54
Oldham,4/18/2016,31.23
Palo Pinto,4/18/2016,813.64
Parker,4/18/2016,3566.77
Pecos,4/18/2016,1605.04
Polk,4/18/2016,805.50
Potter,4/18/2016,1834.21
Presidio,4/18/2016,704.50
Rains,4/18/2016,192.83
Reagan,4/18/2016,379.21
Real,4/18/2016,137.70
Red River,4/18/2016,187.69
Reeves,4/18/2016,1449.14
Refugio,4/18/2016,209.00
Robertson,4/18/2016,288.43
Rockwall,4/18/2016,2542.91
Runnels,4/18/2016,425.56
Rusk,4/18/2016,942.65
San Jacinto,4/18/2016,473.76
San Patricio,4/18/2016,1915.19
San Saba,4/18/2016,229.68
Schleicher,4/18/2016,129.18
Scurry,4/18/2016,707.98
Shackelford,4/18/2016,96.81
Smith,4/18/2016,3825.65
Somervell,4/18/2016,251.75
Starr,4/18/2016,1801.87
Stephens,4/18/2016,272.38
Sterling,4/18/2016,54.69
Stonewall,4/18/2016,21.16
Sutton,4/18/2016,162.28
Swisher,4/18/2016,114.35
Tarrant,4/18/2016,56336.85
Taylor,4/18/2016,5521.54
Terrell,4/18/2016,93.63
Throckmorton,4/18/2016,46.58
Titus,4/18/2016,568.24
Tom Green,4/18/2016,4764.28
Travis,4/18/2016,32035.76
Trinity,4/18/2016,248.65
Tyler,4/18/2016,374.42
Upton,4/18/2016,348.81
Uvalde,4/18/2016,1107.91
Val Verde,4/18/2016,2000.92
Van Zandt,4/18/2016,924.94
Victoria,4/18/2016,3263.59
Walker,4/18/2016,1220.00
Waller,4/18/2016,1677.63
Ward,4/18/2016,1174.00
Washington,4/18/2016,958.38
Webb,4/18/2016,7632.58
Wharton,4/18/2016,1475.10
Wheeler,4/18/2016,86.17
Wichita,4/18/2016,1995.94
Wilbarger,4/18/2016,195.65
Willacy,4/18/2016,626.91
Williamson,4/18/2016,13615.56
Wilson,4/18/2016,1291.36
Winkler,4/18/2016,789.86
Wise,4/18/2016,1785.01
Wood,4/18/2016,749.11
Young,4/18/2016,531.41
Zapata,4/18/2016,409.85
Zavala,4/18/2016,351.11
Anderson,4/19/2016,1007.60
Andrews,4/19/2016,1749.37
Angelina,4/19/2016,1534.28
Aransas,4/19/2016,716.99
Archer,4/19/2016,132.04
Armstrong,4/19/2016,29.28
Atascosa,4/19/2016,1371.67
Austin,4/19/2016,806.80
Bandera,4/19/2016,578.97
Bastrop,4/19/2016,2163.48
Baylor,4/19/2016,53.82
Bee,4/19/2016,943.56
Bell,4/19/2016,9484.50
Bexar,4/19/2016,51430.50
Blanco,4/19/2016,299.62
Borden,4/19/2016,65.26
Bosque,4/19/2016,512.36
Bowie,4/19/2016,1397.80
Brazoria,4/19/2016,12263.69
Brazos,4/19/2016,3656.90
Brewster,4/19/2016,918.18
Briscoe,4/19/2016,23.04
Brooks,4/19/2016,206.55
Brown,4/19/2016,1085.03
Burleson,4/19/2016,478.13
Burnet,4/19/2016,1245.49
Caldwell,4/19/2016,1103.26
Calhoun,4/19/2016,790.58
Callahan,4/19/2016,535.95
Cameron,4/19/2016,12070.27
Carson,4/19/2016,90.10
Castro,4/19/2016,116.61
Chambers,4/19/2016,1383.52
Cherokee,4/19/2016,890.00
Childress,4/19/2016,106.23
Clay,4/19/2016,155.42
Coke,4/19/2016,129.05
Coleman,4/19/2016,334.35
Collin,4/19/2016,25509.08
Collingsworth,4/19/2016,45.20
Colorado,4/19/2016,574.18
Comal,4/19/2016,3427.85
Comanche,4/19/2016,390.44
Concho,4/19/2016,160.64
Cooke,4/19/2016,580.85
Coryell,4/19/2016,2177.41
Cottle,4/19/2016,21.21
Crane,4/19/2016,495.48
Crockett,4/19/2016,381.59
Crosby,4/19/2016,88.39
Culberson,4/19/2016,226.82
Dallas,4/19/2016,72576.96
Dawson,4/19/2016,1338.49
DeWitt,4/19/2016,573.23
Deaf Smith,4/19/2016,287.63
Delta,4/19/2016,91.57
Denton,4/19/2016,21708.90
Dickens,4/19/2016,33.25
Dimmit,4/19/2016,318.38
Duval,4/19/2016,331.15
Eastland,4/19/2016,523.75
Ector,4/19/2016,15405.18
Edwards,4/19/2016,74.52
Ellis,4/19/2016,24017.74
Erath,4/19/2016,1156.86
Falls,4/19/2016,489.54
Fannin,4/19/2016,505.79
Fayette,4/19/2016,688.15
Fisher,4/19/2016,151.94
Floyd,4/19/2016,89.12
Foard,4/19/2016,19.13
Fort Bend,4/19/2016,24857.29
Franklin,4/19/2016,185.32
Freestone,4/19/2016,345.52
Frio,4/19/2016,532.08
Galveston,4/19/2016,11395.89
Garza,4/19/2016,96.46
Gillespie,4/19/2016,1012.17
Glasscock,4/19/2016,129.23
Goliad,4/19/2016,216.73
Gonzales,4/19/2016,567.04
Gray,4/19/2016,345.33
Grayson,4/19/2016,1851.23
Gregg,4/19/2016,2154.14
Grimes,4/19/2016,475.10
Guadalupe,4/19/2016,4080.62
Hale,4/19/2016,520.30
Hall,4/19/2016,47.18
Hamilton,4/19/2016,236.26
Hardeman,4/19/2016,58.87
Hardin,4/19/2016,972.50
Harris,4/19/2016,161087.53
Haskell,4/19/2016,86.47
Hays,4/19/2016,5127.48
Henderson,4/19/2016,1386.36
Hidalgo,4/19/2016,23861.72
Hill,4/19/2016,1004.18
Hood,4/19/2016,1553.81
Hopkins,4/19/2016,628.04
Houston,4/19/2016,397.64
Howard,4/19/2016,3668.62
Hudspeth,4/19/2016,321.42
Hunt,4/19/2016,2550.02
Irion,4/19/2016,62.43
Jack,4/19/2016,255.17
Jackson,4/19/2016,534.62
Jeff Davis,4/19/2016,220.62
Jim Hogg,4/19/2016,150.88
Jim Wells,4/19/2016,1187.32
Johnson,4/19/2016,4537.23
Jones,4/19/2016,790.67
Karnes,4/19/2016,413.08
Kaufman,4/19/2016,3205.37
Kendall,4/19/2016,1077.46
Kenedy,4/19/2016,11.49
Kent,4/19/2016,11.76
Kerr,4/19/2016,2005.38
Kimble,4/19/2016,176.02
King,4/19/2016,3.94
Kinney,4/19/2016,139.87
Kleberg,4/19/2016,924.21
Knox,4/19/2016,57.80
La Salle,4/19/2016,214.60
Lamar,4/19/2016,742.15
Lampasas,4/19/2016,799.39
Lavaca,4/19/2016,546.51
Lee,4/19/2016,463.96
Leon,4/19/2016,294.81
Liberty,4/19/2016,1365.83
Limestone,4/19/2016,677.86
Live Oak,4/19/2016,347.14
Llano,4/19/2016,773.76
Loving,4/19/2016,8.61
Lubbock,4/19/2016,4405.36
Lynn,4/19/2016,86.49
Madison,4/19/2016,242.35
Martin,4/19/2016,546.52
Mason,4/19/2016,161.44
Matagorda,4/19/2016,1324.52
Maverick,4/19/2016,1637.23
McCulloch,4/19/2016,325.17
McLennan,4/19/2016,7014.99
McMullen,4/19/2016,23.12
Medina,4/19/2016,1327.26
Menard,4/19/2016,85.17
Midland,4/19/2016,15597.96
Milam,4/19/2016,672.20
Mills,4/19/2016,140.35
Mitchell,4/19/2016,359.96
Montague,4/19/2016,290.97
Montgomery,4/19/2016,18822.10
Motley,4/19/2016,17.27
Nacogdoches,4/19/2016,1141.75
Navarro,4/19/2016,1388.79
Nolan,4/19/2016,598.58
Nueces,4/19/2016,10227.78
Oldham,4/19/2016,31.04
Palo Pinto,4/19/2016,809.61
Parker,4/19/2016,3549.08
Pecos,4/19/2016,1590.81
Polk,4/19/2016,805.66
Potter,4/19/2016,1822.64
Presidio,4/19/2016,698.26
Rains,4/19/2016,192.90
Reagan,4/19/2016,375.84
Real,4/19/2016,133.68
Red River,4/19/2016,186.49
Reeves,4/19/2016,1436.31
Refugio,4/19/2016,209.66
Robertson,4/19/2016,288.48
Rockwall,4/19/2016,2530.31
Runnels,4/19/2016,413.13
Rusk,4/19/2016,942.80
San Jacinto,4/19/2016,473.81
San Patricio,4/19/2016,1921.27
San Saba,4/19/2016,222.99
Schleicher,4/19/2016,125.41
Scurry,4/19/2016,687.22
Shackelford,4/19/2016,96.34
Smith,4/19/2016,3826.35
Somervell,4/19/2016,250.53
Starr,4/19/2016,1807.57
Stephens,4/19/2016,271.04
Sterling,4/19/2016,53.09
Stonewall,4/19/2016,21.02
Sutton,4/19/2016,157.53
Swisher,4/19/2016,113.61
Tarrant,4/19/2016,56057.43
Taylor,4/19/2016,5359.94
Terrell,4/19/2016,92.79
Throckmorton,4/19/2016,46.33
Titus,4/19/2016,568.33
Tom Green,4/19/2016,4624.84
Travis,4/19/2016,31900.99
Trinity,4/19/2016,248.70
Tyler,4/19/2016,374.48
Upton,4/19/2016,345.75
Uvalde,4/19/2016,1075.51
Val Verde,4/19/2016,1942.39
Van Zandt,4/19/2016,925.09
Victoria,4/19/2016,3303.48
Walker,4/19/2016,1220.22
Waller,4/19/2016,1698.18
Ward,4/19/2016,1163.62
Washington,4/19/2016,954.38
Webb,4/19/2016,7656.70
Wharton,4/19/2016,1493.15
Wheeler,4/19/2016,85.61
Wichita,4/19/2016,1983.41
Wilbarger,4/19/2016,194.41
Willacy,4/19/2016,628.86
Williamson,4/19/2016,13558.28
Wilson,4/19/2016,1285.92
Winkler,4/19/2016,782.85
Wise,4/19/2016,1776.15
Wood,4/19/2016,749.24
Young,4/19/2016,528.77
Zapata,4/19/2016,411.15
Zavala,4/19/2016,352.20
Anderson,4/20/2016,1007.97
Andrews,4/20/2016,1751.22
Angelina,4/20/2016,1534.86
Aransas,4/20/2016,720.04
Archer,4/20/2016,132.10
Armstrong,4/20/2016,29.31
Atascosa,4/20/2016,1377.47
Austin,4/20/2016,810.64
Bandera,4/20/2016,581.72
Bastrop,4/20/2016,2173.69
Baylor,4/20/2016,53.85
Bee,4/20/2016,947.55
Bell,4/20/2016,9509.22
Bexar,4/20/2016,51673.01
Blanco,4/20/2016,301.04
Borden,4/20/2016,65.33
Bosque,4/20/2016,513.70
Bowie,4/20/2016,1398.42
Brazoria,4/20/2016,12318.44
Brazos,4/20/2016,3658.39
Brewster,4/20/2016,919.17
Briscoe,4/20/2016,23.03
Brooks,4/20/2016,207.42
Brown,4/20/2016,1087.83
Burleson,4/20/2016,480.36
Burnet,4/20/2016,1251.36
Caldwell,4/20/2016,1108.42
Calhoun,4/20/2016,794.10
Callahan,4/20/2016,535.06
Cameron,4/20/2016,12121.42
Carson,4/20/2016,90.14
Castro,4/20/2016,116.65
Chambers,4/20/2016,1389.69
Cherokee,4/20/2016,890.36
Childress,4/20/2016,106.27
Clay,4/20/2016,155.48
Coke,4/20/2016,128.86
Coleman,4/20/2016,333.80
Collin,4/20/2016,25575.58
Collingsworth,4/20/2016,45.21
Colorado,4/20/2016,576.88
Comal,4/20/2016,3443.99
Comanche,4/20/2016,391.47
Concho,4/20/2016,160.35
Cooke,4/20/2016,581.11
Coryell,4/20/2016,2183.07
Cottle,4/20/2016,21.21
Crane,4/20/2016,495.99
Crockett,4/20/2016,382.00
Crosby,4/20/2016,88.44
Culberson,4/20/2016,227.06
Dallas,4/20/2016,72766.17
Dawson,4/20/2016,1339.90
DeWitt,4/20/2016,575.91
Deaf Smith,4/20/2016,287.76
Delta,4/20/2016,91.65
Denton,4/20/2016,21765.49
Dickens,4/20/2016,33.26
Dimmit,4/20/2016,319.74
Duval,4/20/2016,332.53
Eastland,4/20/2016,525.12
Ector,4/20/2016,15421.59
Edwards,4/20/2016,74.40
Ellis,4/20/2016,24080.35
Erath,4/20/2016,1159.89
Falls,4/20/2016,490.83
Fannin,4/20/2016,506.01
Fayette,4/20/2016,691.44
Fisher,4/20/2016,151.71
Floyd,4/20/2016,89.17
Foard,4/20/2016,19.14
Fort Bend,4/20/2016,24968.25
Franklin,4/20/2016,185.41
Freestone,4/20/2016,345.66
Frio,4/20/2016,534.32
Galveston,4/20/2016,11446.79
Garza,4/20/2016,96.50
Gillespie,4/20/2016,1010.54
Glasscock,4/20/2016,129.37
Goliad,4/20/2016,217.66
Gonzales,4/20/2016,569.70
Gray,4/20/2016,345.49
Grayson,4/20/2016,1852.08
Gregg,4/20/2016,2155.02
Grimes,4/20/2016,475.28
Guadalupe,4/20/2016,4099.89
Hale,4/20/2016,520.54
Hall,4/20/2016,47.21
Hamilton,4/20/2016,236.90
Hardeman,4/20/2016,58.88
Hardin,4/20/2016,972.89
Harris,4/20/2016,161806.68
Haskell,4/20/2016,86.51
Hays,4/20/2016,5151.65
Henderson,4/20/2016,1386.90
Hidalgo,4/20/2016,23962.84
Hill,4/20/2016,1006.78
Hood,4/20/2016,1557.83
Hopkins,4/20/2016,628.30
Houston,4/20/2016,397.78
Howard,4/20/2016,3672.52
Hudspeth,4/20/2016,321.75
Hunt,4/20/2016,2556.66
Irion,4/20/2016,62.33
Jack,4/20/2016,255.82
Jackson,4/20/2016,536.97
Jeff Davis,4/20/2016,220.86
Jim Hogg,4/20/2016,151.54
Jim Wells,4/20/2016,1192.36
Johnson,4/20/2016,4549.04
Jones,4/20/2016,789.43
Karnes,4/20/2016,415.03
Kaufman,4/20/2016,3213.75
Kendall,4/20/2016,1082.54
Kenedy,4/20/2016,11.54
Kent,4/20/2016,11.77
Kerr,4/20/2016,2002.11
Kimble,4/20/2016,175.73
King,4/20/2016,3.93
Kinney,4/20/2016,139.58
Kleberg,4/20/2016,928.13
Knox,4/20/2016,57.84
La Salle,4/20/2016,215.48
Lamar,4/20/2016,742.50
Lampasas,4/20/2016,798.14
Lavaca,4/20/2016,549.11
Lee,4/20/2016,466.18
Leon,4/20/2016,294.97
Liberty,4/20/2016,1366.35
Limestone,4/20/2016,679.62
Live Oak,4/20/2016,348.62
Llano,4/20/2016,772.54
Loving,4/20/2016,8.63
Lubbock,4/20/2016,4407.34
Lynn,4/20/2016,86.51
Madison,4/20/2016,242.44
Martin,4/20/2016,547.11
Mason,4/20/2016,161.20
Matagorda,4/20/2016,1330.45
Maverick,4/20/2016,1644.18
McCulloch,4/20/2016,324.65
McLennan,4/20/2016,7033.29
McMullen,4/20/2016,23.24
Medina,4/20/2016,1333.53
Menard,4/20/2016,85.01
Midland,4/20/2016,15614.58
Milam,4/20/2016,675.35
Mills,4/20/2016,140.69
Mitchell,4/20/2016,359.41
Montague,4/20/2016,291.09
Montgomery,4/20/2016,18906.10
Motley,4/20/2016,17.27
Nacogdoches,4/20/2016,1142.19
Navarro,4/20/2016,1392.42
Nolan,4/20/2016,597.63
Nueces,4/20/2016,10271.13
Oldham,4/20/2016,31.04
Palo Pinto,4/20/2016,811.72
Parker,4/20/2016,3558.34
Pecos,4/20/2016,1592.52
Polk,4/20/2016,806.01
Potter,4/20/2016,1823.46
Presidio,4/20/2016,699.02
Rains,4/20/2016,193.00
Reagan,4/20/2016,376.24
Real,4/20/2016,133.49
Red River,4/20/2016,186.59
Reeves,4/20/2016,1437.84
Refugio,4/20/2016,210.55
Robertson,4/20/2016,288.58
Rockwall,4/20/2016,2536.89
Runnels,4/20/2016,412.44
Rusk,4/20/2016,943.18
San Jacinto,4/20/2016,474.00
San Patricio,4/20/2016,1929.40
San Saba,4/20/2016,222.62
Schleicher,4/20/2016,125.20
Scurry,4/20/2016,686.11
Shackelford,4/20/2016,96.58
Smith,4/20/2016,3827.86
Somervell,4/20/2016,251.15
Starr,4/20/2016,1815.20
Stephens,4/20/2016,271.73
Sterling,4/20/2016,53.01
Stonewall,4/20/2016,21.02
Sutton,4/20/2016,157.29
Swisher,4/20/2016,113.66
Tarrant,4/20/2016,56203.58
Taylor,4/20/2016,5351.30
Terrell,4/20/2016,92.89
Throckmorton,4/20/2016,46.47
Titus,4/20/2016,568.58
Tom Green,4/20/2016,4617.35
Travis,4/20/2016,32051.41
Trinity,4/20/2016,248.78
Tyler,4/20/2016,374.62
Upton,4/20/2016,346.11
Uvalde,4/20/2016,1073.75
Val Verde,4/20/2016,1939.26
Van Zandt,4/20/2016,925.48
Victoria,4/20/2016,3318.23
Walker,4/20/2016,1220.71
Waller,4/20/2016,1705.74
Ward,4/20/2016,1164.86
Washington,4/20/2016,958.85
Webb,4/20/2016,7689.14
Wharton,4/20/2016,1499.81
Wheeler,4/20/2016,85.65
Wichita,4/20/2016,1984.28
Wilbarger,4/20/2016,194.52
Willacy,4/20/2016,631.54
Williamson,4/20/2016,13622.22
Wilson,4/20/2016,1292.01
Winkler,4/20/2016,783.70
Wise,4/20/2016,1780.79
Wood,4/20/2016,749.53
Young,4/20/2016,530.15
Zapata,4/20/2016,412.88
Zavala,4/20/2016,353.71
Anderson,4/21/2016,1006.51
Andrews,4/21/2016,1748.41
Angelina,4/21/2016,1532.60
Aransas,4/21/2016,719.66
Archer,4/21/2016,133.46
Armstrong,4/21/2016,29.62
Atascosa,4/21/2016,1376.78
Austin,4/21/2016,810.70
Bandera,4/21/2016,581.75
Bastrop,4/21/2016,2173.92
Baylor,4/21/2016,54.43
Bee,4/21/2016,947.06
Bell,4/21/2016,9523.34
Bexar,4/21/2016,51678.23
Blanco,4/21/2016,301.09
Borden,4/21/2016,65.21
Bosque,4/21/2016,514.45
Bowie,4/21/2016,1413.09
Brazoria,4/21/2016,12077.22
Brazos,4/21/2016,3652.94
Brewster,4/21/2016,917.68
Briscoe,4/21/2016,23.28
Brooks,4/21/2016,207.31
Brown,4/21/2016,1089.46
Burleson,4/21/2016,480.43
Burnet,4/21/2016,1251.44
Caldwell,4/21/2016,1108.54
Calhoun,4/21/2016,778.56
Callahan,4/21/2016,531.44
Cameron,4/21/2016,12115.23
Carson,4/21/2016,91.10
Castro,4/21/2016,117.88
Chambers,4/21/2016,1362.47
Cherokee,4/21/2016,889.01
Childress,4/21/2016,107.39
Clay,4/21/2016,157.12
Coke,4/21/2016,127.95
Coleman,4/21/2016,331.55
Collin,4/21/2016,25613.56
Collingsworth,4/21/2016,45.69
Colorado,4/21/2016,576.91
Comal,4/21/2016,3444.34
Comanche,4/21/2016,392.04
Concho,4/21/2016,159.29
Cooke,4/21/2016,587.20
Coryell,4/21/2016,2186.32
Cottle,4/21/2016,21.44
Crane,4/21/2016,495.20
Crockett,4/21/2016,381.36
Crosby,4/21/2016,89.38
Culberson,4/21/2016,226.68
Dallas,4/21/2016,72874.25
Dawson,4/21/2016,1337.77
DeWitt,4/21/2016,575.95
Deaf Smith,4/21/2016,290.81
Delta,4/21/2016,91.48
Denton,4/21/2016,21797.82
Dickens,4/21/2016,33.59
Dimmit,4/21/2016,319.57
Duval,4/21/2016,332.37
Eastland,4/21/2016,525.90
Ector,4/21/2016,15396.81
Edwards,4/21/2016,73.88
Ellis,4/21/2016,24116.09
Erath,4/21/2016,1161.58
Falls,4/21/2016,491.56
Fannin,4/21/2016,511.33
Fayette,4/21/2016,691.49
Fisher,4/21/2016,150.67
Floyd,4/21/2016,90.09
Foard,4/21/2016,19.31
Fort Bend,4/21/2016,24479.33
Franklin,4/21/2016,185.15
Freestone,4/21/2016,345.16
Frio,4/21/2016,534.04
Galveston,4/21/2016,11222.61
Garza,4/21/2016,97.50
Gillespie,4/21/2016,1003.66
Glasscock,4/21/2016,129.16
Goliad,4/21/2016,217.55
Gonzales,4/21/2016,569.80
Gray,4/21/2016,349.12
Grayson,4/21/2016,1871.52
Gregg,4/21/2016,2151.83
Grimes,4/21/2016,474.57
Guadalupe,4/21/2016,4100.30
Hale,4/21/2016,526.01
Hall,4/21/2016,47.68
Hamilton,4/21/2016,237.21
Hardeman,4/21/2016,59.49
Hardin,4/21/2016,971.44
Harris,4/21/2016,158638.11
Haskell,4/21/2016,87.39
Hays,4/21/2016,5152.19
Henderson,4/21/2016,1384.84
Hidalgo,4/21/2016,23950.57
Hill,4/21/2016,1008.30
Hood,4/21/2016,1560.17
Hopkins,4/21/2016,627.38
Houston,4/21/2016,397.15
Howard,4/21/2016,3666.63
Hudspeth,4/21/2016,321.23
Hunt,4/21/2016,2560.48
Irion,4/21/2016,61.90
Jack,4/21/2016,256.20
Jackson,4/21/2016,526.44
Jeff Davis,4/21/2016,220.49
Jim Hogg,4/21/2016,151.46
Jim Wells,4/21/2016,1191.73
Johnson,4/21/2016,4555.80
Jones,4/21/2016,784.05
Karnes,4/21/2016,415.05
Kaufman,4/21/2016,3218.51
Kendall,4/21/2016,1082.64
Kenedy,4/21/2016,11.52
Kent,4/21/2016,11.89
Kerr,4/21/2016,1988.51
Kimble,4/21/2016,174.54
King,4/21/2016,3.97
Kinney,4/21/2016,138.69
Kleberg,4/21/2016,927.68
Knox,4/21/2016,58.45
La Salle,4/21/2016,215.39
Lamar,4/21/2016,750.29
Lampasas,4/21/2016,792.71
Lavaca,4/21/2016,549.13
Lee,4/21/2016,466.18
Leon,4/21/2016,294.47
Liberty,4/21/2016,1364.33
Limestone,4/21/2016,680.64
Live Oak,4/21/2016,348.45
Llano,4/21/2016,767.29
Loving,4/21/2016,8.61
Lubbock,4/21/2016,4453.69
Lynn,4/21/2016,87.42
Madison,4/21/2016,242.09
Martin,4/21/2016,546.21
Mason,4/21/2016,160.11
Matagorda,4/21/2016,1304.40
Maverick,4/21/2016,1643.36
McCulloch,4/21/2016,322.46
McLennan,4/21/2016,7043.72
McMullen,4/21/2016,23.22
Medina,4/21/2016,1333.65
Menard,4/21/2016,84.46
Midland,4/21/2016,15589.50
Milam,4/21/2016,675.44
Mills,4/21/2016,140.91
Mitchell,4/21/2016,356.94
Montague,4/21/2016,294.14
Montgomery,4/21/2016,18535.88
Motley,4/21/2016,17.44
Nacogdoches,4/21/2016,1140.52
Navarro,4/21/2016,1394.48
Nolan,4/21/2016,593.57
Nueces,4/21/2016,10265.89
Oldham,4/21/2016,31.37
Palo Pinto,4/21/2016,812.93
Parker,4/21/2016,3563.62
Pecos,4/21/2016,1589.97
Polk,4/21/2016,804.82
Potter,4/21/2016,1842.64
Presidio,4/21/2016,697.91
Rains,4/21/2016,192.68
Reagan,4/21/2016,375.63
Real,4/21/2016,132.57
Red River,4/21/2016,188.56
Reeves,4/21/2016,1435.52
Refugio,4/21/2016,210.44
Robertson,4/21/2016,288.17
Rockwall,4/21/2016,2540.68
Runnels,4/21/2016,409.66
Rusk,4/21/2016,941.80
San Jacinto,4/21/2016,473.29
San Patricio,4/21/2016,1928.43
San Saba,4/21/2016,221.11
Schleicher,4/21/2016,124.36
Scurry,4/21/2016,681.49
Shackelford,4/21/2016,96.73
Smith,4/21/2016,3822.16
Somervell,4/21/2016,251.56
Starr,4/21/2016,1814.27
Stephens,4/21/2016,272.13
Sterling,4/21/2016,52.65
Stonewall,4/21/2016,21.27
Sutton,4/21/2016,156.18
Swisher,4/21/2016,114.85
Tarrant,4/21/2016,56287.04
Taylor,4/21/2016,5314.93
Terrell,4/21/2016,92.75
Throckmorton,4/21/2016,46.53
Titus,4/21/2016,567.74
Tom Green,4/21/2016,4586.01
Travis,4/21/2016,32054.63
Trinity,4/21/2016,248.43
Tyler,4/21/2016,374.08
Upton,4/21/2016,345.55
Uvalde,4/21/2016,1066.45
Val Verde,4/21/2016,1926.07
Van Zandt,4/21/2016,924.08
Victoria,4/21/2016,3253.27
Walker,4/21/2016,1218.89
Waller,4/21/2016,1672.37
Ward,4/21/2016,1162.99
Washington,4/21/2016,958.95
Webb,4/21/2016,7685.20
Wharton,4/21/2016,1470.45
Wheeler,4/21/2016,86.58
Wichita,4/21/2016,2005.16
Wilbarger,4/21/2016,196.54
Willacy,4/21/2016,631.23
Williamson,4/21/2016,13623.59
Wilson,4/21/2016,1292.10
Winkler,4/21/2016,782.43
Wise,4/21/2016,1783.42
Wood,4/21/2016,748.42
Young,4/21/2016,530.93
Zapata,4/21/2016,412.67
Zavala,4/21/2016,353.49
Anderson,4/22/2016,1001.10
Andrews,4/22/2016,1749.50
Angelina,4/22/2016,1524.37
Aransas,4/22/2016,711.75
Archer,4/22/2016,133.00
Armstrong,4/22/2016,29.50
Atascosa,4/22/2016,1361.57
Austin,4/22/2016,798.01
Bandera,4/22/2016,572.64
Bastrop,4/22/2016,2139.83
Baylor,4/22/2016,54.24
Bee,4/22/2016,936.63
Bell,4/22/2016,9496.63
Bexar,4/22/2016,50868.11
Blanco,4/22/2016,296.35
Borden,4/22/2016,65.25
Bosque,4/22/2016,513.00
Bowie,4/22/2016,1408.15
Brazoria,4/22/2016,12218.14
Brazos,4/22/2016,3633.36
Brewster,4/22/2016,918.25
Briscoe,4/22/2016,23.19
Brooks,4/22/2016,205.03
Brown,4/22/2016,1086.40
Burleson,4/22/2016,472.90
Burnet,4/22/2016,1231.85
Caldwell,4/22/2016,1091.16
Calhoun,4/22/2016,787.61
Callahan,4/22/2016,528.58
Cameron,4/22/2016,11981.62
Carson,4/22/2016,90.77
Castro,4/22/2016,117.46
Chambers,4/22/2016,1378.39
Cherokee,4/22/2016,884.26
Childress,4/22/2016,107.01
Clay,4/22/2016,156.54
Coke,4/22/2016,127.25
Coleman,4/22/2016,329.74
Collin,4/22/2016,25541.72
Collingsworth,4/22/2016,45.54
Colorado,4/22/2016,567.89
Comal,4/22/2016,3390.37
Comanche,4/22/2016,390.95
Concho,4/22/2016,158.42
Cooke,4/22/2016,585.18
Coryell,4/22/2016,2180.19
Cottle,4/22/2016,21.36
Crane,4/22/2016,495.52
Crockett,4/22/2016,381.59
Crosby,4/22/2016,89.06
Culberson,4/22/2016,226.83
Dallas,4/22/2016,72669.85
Dawson,4/22/2016,1338.59
DeWitt,4/22/2016,566.96
Deaf Smith,4/22/2016,289.77
Delta,4/22/2016,90.98
Denton,4/22/2016,21736.66
Dickens,4/22/2016,33.47
Dimmit,4/22/2016,316.04
Duval,4/22/2016,328.71
Eastland,4/22/2016,524.43
Ector,4/22/2016,15406.32
Edwards,4/22/2016,73.48
Ellis,4/22/2016,24048.49
Erath,4/22/2016,1158.35
Falls,4/22/2016,490.18
Fannin,4/22/2016,509.54
Fayette,4/22/2016,680.65
Fisher,4/22/2016,149.84
Floyd,4/22/2016,89.81
Foard,4/22/2016,19.24
Fort Bend,4/22/2016,24765.00
Franklin,4/22/2016,184.16
Freestone,4/22/2016,343.32
Frio,4/22/2016,528.15
Galveston,4/22/2016,11353.57
Garza,4/22/2016,97.15
Gillespie,4/22/2016,998.19
Glasscock,4/22/2016,129.23
Goliad,4/22/2016,215.11
Gonzales,4/22/2016,560.86
Gray,4/22/2016,347.92
Grayson,4/22/2016,1864.98
Gregg,4/22/2016,2140.27
Grimes,4/22/2016,472.02
Guadalupe,4/22/2016,4036.01
Hale,4/22/2016,524.16
Hall,4/22/2016,47.51
Hamilton,4/22/2016,236.55
Hardeman,4/22/2016,59.31
Hardin,4/22/2016,966.21
Harris,4/22/2016,160489.32
Haskell,4/22/2016,87.11
Hays,4/22/2016,5071.46
Henderson,4/22/2016,1377.40
Hidalgo,4/22/2016,23686.45
Hill,4/22/2016,1005.49
Hood,4/22/2016,1555.77
Hopkins,4/22/2016,624.03
Houston,4/22/2016,395.05
Howard,4/22/2016,3668.90
Hudspeth,4/22/2016,321.43
Hunt,4/22/2016,2553.26
Irion,4/22/2016,61.56
Jack,4/22/2016,255.50
Jackson,4/22/2016,532.61
Jeff Davis,4/22/2016,220.64
Jim Hogg,4/22/2016,149.78
Jim Wells,4/22/2016,1178.61
Johnson,4/22/2016,4543.02
Jones,4/22/2016,779.78
Karnes,4/22/2016,408.57
